"Order ID","Customer ID","cl_order_date","order_year","order_month","sales","recency","frequency","monetary","r_score","f_score","m_score","rfm_score","segment","cl_year"
"CA-2012-100818","JM-15265","2012-05-31T00:00:00.000Z","2012","5","51.56","37","13","1804.1460000000002","2","3","3","233","At Risk Customers","2012"
"CA-2012-100818","JM-15265","2012-05-31T00:00:00.000Z","2012","5","3.564","37","13","1804.1460000000002","2","3","3","233","At Risk Customers","2012"
"CA-2011-126193","SS-20410","2011-09-07T00:00:00.000Z","2011","9","13.16","110","12","3056.807","4","3","2","432","Loyal Customers","2011"
"CA-2011-126193","SS-20410","2011-09-07T00:00:00.000Z","2011","9","3.828","110","12","3056.807","4","3","2","432","Loyal Customers","2011"
"CA-2011-126193","SS-20410","2011-09-07T00:00:00.000Z","2011","9","304.99","110","12","3056.807","4","3","2","432","Loyal Customers","2011"
"CA-2014-150504","HG-14845","2014-11-07T00:00:00.000Z","2014","11","18.16","54","10","785.628","3","4","5","345","Loyal Customers","2014"
"CA-2012-158351","BC-11125","2012-06-20T00:00:00.000Z","2012","6","319.984","202","18","2933.6759999999995","4","1","2","412","Growing Customers","2012"
"CA-2011-122679","AB-10255","2011-07-22T00:00:00.000Z","2011","7","19.68","166","14","914.5319999999998","4","2","5","425","Growing Customers","2011"
"CA-2013-164770","MY-18295","2013-12-03T00:00:00.000Z","2013","12","781.864","71","21","4152.696000000001","3","1","2","312","Growing Customers","2013"
"CA-2013-164770","MY-18295","2013-12-03T00:00:00.000Z","2013","12","30.816","71","21","4152.696000000001","3","1","2","312","Growing Customers","2013"
"CA-2014-130505","NF-18385","2014-10-13T00:00:00.000Z","2014","10","673.344","79","14","8322.826000000001","3","2","1","321","Growing Customers","2014"
"US-2014-125213","NB-18655","2014-12-12T00:00:00.000Z","2014","12","6.54","19","17","1972.599","1","2","3","123","Low Value Customers","2014"
"CA-2012-156566","EM-13960","2012-10-01T00:00:00.000Z","2012","10","572.8","151","6","933.704","4","5","5","455","Top Customers","2012"
"US-2013-102232","MF-17665","2013-08-06T00:00:00.000Z","2013","8","197.05","421","8","937.039","5","4","5","545","Top Customers","2013"
"CA-2014-111738","CM-12385","2014-01-04T00:00:00.000Z","2014","1","2022.272","37","10","8954.02","2","3","1","231","At Risk Customers","2014"
"CA-2014-111738","CM-12385","2014-01-04T00:00:00.000Z","2014","1","9.12","37","10","8954.02","2","3","1","231","At Risk Customers","2014"
"CA-2014-163188","EC-14050","2014-11-08T00:00:00.000Z","2014","11","38.16","53","7","461.914","2","5","5","255","At Risk Customers","2014"
"CA-2013-105207","BO-11350","2013-01-03T00:00:00.000Z","2013","1","1592.85","137","12","2682.728","4","3","3","433","Loyal Customers","2013"
"CA-2013-105207","BO-11350","2013-01-03T00:00:00.000Z","2013","1","11.88","137","12","2682.728","4","3","3","433","Loyal Customers","2013"
"US-2013-123610","VM-21835","2013-05-13T00:00:00.000Z","2013","5","120","117","8","380.69","4","4","5","445","Top Customers","2013"
"US-2013-123610","VM-21835","2013-05-13T00:00:00.000Z","2013","5","8.67","117","8","380.69","4","4","5","445","Top Customers","2013"
"CA-2014-118213","AB-10060","2014-11-06T00:00:00.000Z","2014","11","4.41","54","18","7755.619999999999","3","1","1","311","Growing Customers","2014"
"CA-2014-118213","AB-10060","2014-11-06T00:00:00.000Z","2014","11","167.94","54","18","7755.619999999999","3","1","1","311","Growing Customers","2014"
"CA-2014-118213","AB-10060","2014-11-06T00:00:00.000Z","2014","11","67.8","54","18","7755.619999999999","3","1","1","311","Growing Customers","2014"
"CA-2013-149237","CM-12235","2013-05-27T00:00:00.000Z","2013","5","26.94","385","8","2305.712","5","4","3","543","Loyal Customers","2013"
"US-2012-158589","KW-16570","2012-11-20T00:00:00.000Z","2012","11","32.04","771","5","449.09600000000006","5","5","5","555","Top Customers","2012"
"CA-2013-101329","MM-17920","2013-04-23T00:00:00.000Z","2013","4","32.13","7","16","3794.08","1","2","2","122","Low Value Customers","2013"
"CA-2013-101329","MM-17920","2013-04-23T00:00:00.000Z","2013","4","2.88","7","16","3794.08","1","2","2","122","Low Value Customers","2013"
"CA-2013-113607","PW-19030","2013-10-15T00:00:00.000Z","2013","10","1091.93","46","13","3454.916","2","3","2","232","At Risk Customers","2013"
"CA-2013-113607","PW-19030","2013-10-15T00:00:00.000Z","2013","10","111.96","46","13","3454.916","2","3","2","232","At Risk Customers","2013"
"CA-2011-149104","RD-19900","2011-04-05T00:00:00.000Z","2011","4","26.7","114","21","3133.9239999999995","4","1","2","412","Growing Customers","2011"
"CA-2011-149104","RD-19900","2011-04-05T00:00:00.000Z","2011","4","40.2","114","21","3133.9239999999995","4","1","2","412","Growing Customers","2011"
"CA-2011-149104","RD-19900","2011-04-05T00:00:00.000Z","2011","4","13.89","114","21","3133.9239999999995","4","1","2","412","Growing Customers","2011"
"CA-2011-149104","RD-19900","2011-04-05T00:00:00.000Z","2011","4","689.82","114","21","3133.9239999999995","4","1","2","412","Growing Customers","2011"
"CA-2013-105263","LM-17065","2013-08-07T00:00:00.000Z","2013","8","38.34","391","7","1346.774","5","5","4","554","Top Customers","2013"
"CA-2011-130575","CS-11845","2011-12-14T00:00:00.000Z","2011","12","9.264","91","8","1278.954","3","4","4","344","Loyal Customers","2011"
"CA-2014-142461","KT-16480","2014-05-31T00:00:00.000Z","2014","5","204.6664","100","13","4642.088400000001","3","3","1","331","Loyal Customers","2014"
"CA-2013-125220","BE-11410","2013-10-15T00:00:00.000Z","2013","10","1649.75","98","5","2261.438","3","5","3","353","Loyal Customers","2013"
"CA-2011-100293","NF-18475","2011-03-14T00:00:00.000Z","2011","3","91.056","525","4","377.16200000000003","5","5","5","555","Top Customers","2011"
"CA-2011-154165","DL-13315","2011-02-18T00:00:00.000Z","2011","2","54.208","22","17","1458.2580000000003","1","2","4","124","Low Value Customers","2011"
"CA-2012-123939","MS-17710","2012-08-24T00:00:00.000Z","2012","8","26.982","413","15","1613.402","5","2","4","524","Growing Customers","2012"
"CA-2012-123939","MS-17710","2012-08-24T00:00:00.000Z","2012","8","6.912","413","15","1613.402","5","2","4","524","Growing Customers","2012"
"CA-2012-123939","MS-17710","2012-08-24T00:00:00.000Z","2012","8","435.504","413","15","1613.402","5","2","4","524","Growing Customers","2012"
"US-2014-104451","MM-18055","2014-05-09T00:00:00.000Z","2014","5","81.08","61","19","2749.881","3","1","2","312","Growing Customers","2014"
"CA-2013-101189","JB-15400","2013-02-04T00:00:00.000Z","2013","2","93.02","7","16","1791.605","1","2","3","123","Low Value Customers","2013"
"CA-2011-169446","SG-20605","2011-12-19T00:00:00.000Z","2011","12","323.976","108","13","3124.832000000001","4","3","2","432","Loyal Customers","2011"
"CA-2011-169446","SG-20605","2011-12-19T00:00:00.000Z","2011","12","15.552","108","13","3124.832000000001","4","3","2","432","Loyal Customers","2011"
"CA-2011-169446","SG-20605","2011-12-19T00:00:00.000Z","2011","12","32.592","108","13","3124.832000000001","4","3","2","432","Loyal Customers","2011"
"CA-2014-156958","PB-18805","2014-12-06T00:00:00.000Z","2014","12","83.92","25","10","740.356","1","4","5","145","At Risk Customers","2014"
"CA-2014-156958","PB-18805","2014-12-06T00:00:00.000Z","2014","12","199.9","25","10","740.356","1","4","5","145","At Risk Customers","2014"
"CA-2014-156958","PB-18805","2014-12-06T00:00:00.000Z","2014","12","31.176","25","10","740.356","1","4","5","145","At Risk Customers","2014"
"CA-2014-156958","PB-18805","2014-12-06T00:00:00.000Z","2014","12","172.752","25","10","740.356","1","4","5","145","At Risk Customers","2014"
"CA-2014-156958","PB-18805","2014-12-06T00:00:00.000Z","2014","12","9.296","25","10","740.356","1","4","5","145","At Risk Customers","2014"
"CA-2014-101637","AC-10615","2014-03-25T00:00:00.000Z","2014","3","12.768","6","18","2537.686","1","1","3","113","Low Value Customers","2014"
"CA-2014-111759","MR-17545","2014-07-09T00:00:00.000Z","2014","7","52.76","125","6","639.178","4","5","5","455","Top Customers","2014"
"CA-2014-102729","BF-11215","2014-10-27T00:00:00.000Z","2014","10","55.616","65","8","1585.162","3","4","4","344","Loyal Customers","2014"
"CA-2013-116596","BW-11200","2013-10-28T00:00:00.000Z","2013","10","427.644","203","10","1738.4060000000002","4","4","3","443","Loyal Customers","2013"
"CA-2013-116596","BW-11200","2013-10-28T00:00:00.000Z","2013","10","40.67","203","10","1738.4060000000002","4","4","3","443","Loyal Customers","2013"
"CA-2013-116596","BW-11200","2013-10-28T00:00:00.000Z","2013","10","33.48","203","10","1738.4060000000002","4","4","3","443","Loyal Customers","2013"
"CA-2013-116596","BW-11200","2013-10-28T00:00:00.000Z","2013","10","9.728","203","10","1738.4060000000002","4","4","3","443","Loyal Customers","2013"
"CA-2014-124191","TS-21610","2014-06-13T00:00:00.000Z","2014","6","8.856","55","11","2820.4240000000004","3","3","2","332","Loyal Customers","2014"
"CA-2013-148747","AS-10045","2013-09-26T00:00:00.000Z","2013","9","477.666","88","10","3050.6920000000005","3","3","2","332","Loyal Customers","2013"
"US-2014-169488","AA-10375","2014-09-08T00:00:00.000Z","2014","9","16.9","19","15","1056.39","1","2","4","124","Low Value Customers","2014"
"US-2014-169488","AA-10375","2014-09-08T00:00:00.000Z","2014","9","39.96","19","15","1056.39","1","2","4","124","Low Value Customers","2014"
"CA-2012-135727","PS-18970","2012-05-11T00:00:00.000Z","2012","5","191.968","69","13","1278.6390000000001","3","3","4","334","Loyal Customers","2012"
"CA-2012-135251","RP-19270","2012-08-06T00:00:00.000Z","2012","8","35.52","496","12","954.6452","5","3","5","535","Loyal Customers","2012"
"CA-2012-135251","RP-19270","2012-08-06T00:00:00.000Z","2012","8","6.23","496","12","954.6452","5","3","5","535","Loyal Customers","2012"
"CA-2012-135251","RP-19270","2012-08-06T00:00:00.000Z","2012","8","56.704","496","12","954.6452","5","3","5","535","Loyal Customers","2012"
"CA-2012-135251","RP-19270","2012-08-06T00:00:00.000Z","2012","8","369.1992","496","12","954.6452","5","3","5","535","Loyal Customers","2012"
"CA-2011-166590","NC-18625","2011-10-29T00:00:00.000Z","2011","10","1.98","204","9","1821.7420000000002","4","4","3","443","Loyal Customers","2011"
"CA-2011-166590","NC-18625","2011-10-29T00:00:00.000Z","2011","10","75.88","204","9","1821.7420000000002","4","4","3","443","Loyal Customers","2011"
"CA-2013-131744","SC-20770","2013-06-19T00:00:00.000Z","2013","6","6.848","41","21","4492.656999999999","2","1","1","211","Low Value Customers","2013"
"CA-2013-131744","SC-20770","2013-06-19T00:00:00.000Z","2013","6","4.626","41","21","4492.656999999999","2","1","1","211","Low Value Customers","2013"
"CA-2013-131744","SC-20770","2013-06-19T00:00:00.000Z","2013","6","453.6","41","21","4492.656999999999","2","1","1","211","Low Value Customers","2013"
"CA-2012-160864","NF-18595","2012-05-03T00:00:00.000Z","2012","5","13.848","114","12","2031.472","4","3","3","433","Loyal Customers","2012"
"CA-2012-147690","SC-20020","2012-11-10T00:00:00.000Z","2012","11","577.584","781","17","3362.9635999999996","5","2","2","522","Growing Customers","2012"
"CA-2012-163923","BD-11560","2012-05-30T00:00:00.000Z","2012","5","151.96","278","4","320.53999999999996","5","5","5","555","Top Customers","2012"
"CA-2013-125724","SM-20950","2013-09-23T00:00:00.000Z","2013","9","68.432","25","22","5563.392","1","1","1","111","Low Value Customers","2013"
"CA-2012-111612","EB-14110","2012-11-28T00:00:00.000Z","2012","11","71.12","113","11","3071.1259999999997","4","3","2","432","Loyal Customers","2012"
"CA-2012-111612","EB-14110","2012-11-28T00:00:00.000Z","2012","11","3.008","113","11","3071.1259999999997","4","3","2","432","Loyal Customers","2012"
"CA-2012-156853","HP-14815","2012-12-03T00:00:00.000Z","2012","12","184.66","30","10","1990.314","2","4","3","243","At Risk Customers","2012"
"CA-2011-103086","EB-14170","2011-10-17T00:00:00.000Z","2011","10","5.312","82","7","1186.326","3","5","4","354","Loyal Customers","2011"
"CA-2013-129280","SM-20905","2013-05-04T00:00:00.000Z","2013","5","132.52","606","6","1043.0410000000002","5","5","4","554","Top Customers","2013"
"CA-2013-129280","SM-20905","2013-05-04T00:00:00.000Z","2013","5","195.64","606","6","1043.0410000000002","5","5","4","554","Top Customers","2013"
"CA-2013-129280","SM-20905","2013-05-04T00:00:00.000Z","2013","5","51.968","606","6","1043.0410000000002","5","5","4","554","Top Customers","2013"
"CA-2013-129280","SM-20905","2013-05-04T00:00:00.000Z","2013","5","431.976","606","6","1043.0410000000002","5","5","4","554","Top Customers","2013"
"CA-2013-129280","SM-20905","2013-05-04T00:00:00.000Z","2013","5","224.937","606","6","1043.0410000000002","5","5","4","554","Top Customers","2013"
"CA-2013-129280","SM-20905","2013-05-04T00:00:00.000Z","2013","5","6","606","6","1043.0410000000002","5","5","4","554","Top Customers","2013"
"CA-2012-161242","CG-12040","2012-06-01T00:00:00.000Z","2012","6","11.76","49","9","904.468","2","4","5","245","At Risk Customers","2012"
"CA-2011-130428","TG-21640","2011-03-31T00:00:00.000Z","2011","3","1125.488","114","10","2074.661","4","4","3","443","Loyal Customers","2011"
"CA-2011-130428","TG-21640","2011-03-31T00:00:00.000Z","2011","3","12.645","114","10","2074.661","4","4","3","443","Loyal Customers","2011"
"CA-2011-130428","TG-21640","2011-03-31T00:00:00.000Z","2011","3","4.032","114","10","2074.661","4","4","3","443","Loyal Customers","2011"
"CA-2014-104388","DK-12835","2014-07-06T00:00:00.000Z","2014","7","79.96","21","27","3256.4800000000005","1","1","2","112","Low Value Customers","2014"
"CA-2012-113131","MB-17305","2012-09-24T00:00:00.000Z","2012","9","6.732","48","19","1548.7019999999998","2","1","4","214","Low Value Customers","2012"
"CA-2012-113131","MB-17305","2012-09-24T00:00:00.000Z","2012","9","33.568","48","19","1548.7019999999998","2","1","4","214","Low Value Customers","2012"
"CA-2012-113131","MB-17305","2012-09-24T00:00:00.000Z","2012","9","15.84","48","19","1548.7019999999998","2","1","4","214","Low Value Customers","2012"
"CA-2012-113131","MB-17305","2012-09-24T00:00:00.000Z","2012","9","24.424","48","19","1548.7019999999998","2","1","4","214","Low Value Customers","2012"
"CA-2012-113131","MB-17305","2012-09-24T00:00:00.000Z","2012","9","17.12","48","19","1548.7019999999998","2","1","4","214","Low Value Customers","2012"
"CA-2012-148495","SF-20065","2012-08-13T00:00:00.000Z","2012","8","31.56","59","9","763.5459999999998","3","4","5","345","Loyal Customers","2012"
"CA-2012-143147","PS-18760","2012-05-26T00:00:00.000Z","2012","5","105.686","107","21","2181.479","4","1","3","413","Growing Customers","2012"
"CA-2012-143147","PS-18760","2012-05-26T00:00:00.000Z","2012","5","399.54","107","21","2181.479","4","1","3","413","Growing Customers","2012"
"CA-2012-143147","PS-18760","2012-05-26T00:00:00.000Z","2012","5","104.93","107","21","2181.479","4","1","3","413","Growing Customers","2012"
"CA-2014-152975","RB-19705","2014-09-15T00:00:00.000Z","2014","9","1079.85","54","7","2067.45","3","4","3","343","Loyal Customers","2014"
"CA-2014-152975","RB-19705","2014-09-15T00:00:00.000Z","2014","9","70.98","54","7","2067.45","3","4","3","343","Loyal Customers","2014"
"CA-2014-152975","RB-19705","2014-09-15T00:00:00.000Z","2014","9","29.95","54","7","2067.45","3","4","3","343","Loyal Customers","2014"
"CA-2014-152975","RB-19705","2014-09-15T00:00:00.000Z","2014","9","589.41","54","7","2067.45","3","4","3","343","Loyal Customers","2014"
"CA-2013-107475","RS-19870","2013-06-08T00:00:00.000Z","2013","6","9.648","19","3","22.328","1","5","5","155","At Risk Customers","2013"
"CA-2014-116127","SB-20185","2014-06-26T00:00:00.000Z","2014","6","400.784","188","12","6410.995999999999","4","3","1","431","Loyal Customers","2014"
"CA-2014-132584","HJ-14875","2014-08-27T00:00:00.000Z","2014","8","53.72","126","6","358.1","4","5","5","455","Top Customers","2014"
"CA-2013-160598","SV-20815","2013-08-27T00:00:00.000Z","2013","8","31.008","76","6","1271.0900000000004","3","5","4","354","Loyal Customers","2013"
"CA-2013-108630","BE-11410","2013-11-19T00:00:00.000Z","2013","11","61.12","98","5","2261.438","3","5","3","353","Loyal Customers","2013"
"US-2014-129203","BM-11575","2014-04-18T00:00:00.000Z","2014","4","195.136","100","10","808.1619999999999","3","4","5","345","Loyal Customers","2014"
"CA-2014-110940","AZ-10750","2014-07-24T00:00:00.000Z","2014","7","121.536","160","12","1622.018","4","3","4","434","Loyal Customers","2014"
"CA-2011-119172","HD-14785","2011-05-11T00:00:00.000Z","2011","5","17.472","769","7","251.36","5","5","5","555","Top Customers","2011"
"CA-2011-119172","HD-14785","2011-05-11T00:00:00.000Z","2011","5","104.58","769","7","251.36","5","5","5","555","Top Customers","2011"
"US-2013-105452","BF-11005","2013-07-29T00:00:00.000Z","2013","7","24.7","39","10","1333.88","2","4","4","244","At Risk Customers","2013"
"US-2013-105452","BF-11005","2013-07-29T00:00:00.000Z","2013","7","302.72","39","10","1333.88","2","4","4","244","At Risk Customers","2013"
"CA-2014-108931","HZ-14950","2014-09-15T00:00:00.000Z","2014","9","8.56","35","6","886.5199999999999","2","5","5","255","At Risk Customers","2014"
